validation_season,rank,strategy,protocol,family,calibration,n,target_rate,prediction_mean,prediction_std,brier,reference_brier,raw_skill,competition_score,log_loss,roc_auc,linear_weight
2024,28,frozen__ensemble__post_affine_brier,frozen,ensemble,post_affine_brier,253507,0.4861049201797189,0.49211249420236153,0.024018230201337865,0.2490534147372534,0.24980692675678798,0.003016377605366438,301.63776053664384,0.6912518335831933,0.5337867583904397,1.0
2024,29,frozen__ensemble__members_affine_brier,frozen,ensemble,members_affine_brier,253507,0.4861049201797189,0.49211249420236153,0.024018230201337865,0.2490534147372534,0.24980692675678798,0.003016377605366438,301.63776053664384,0.6912518335831933,0.5337867583904397,1.0
2024,30,frozen__linear__platt,frozen,linear,platt,253507,0.4861049201797189,0.4921356392168619,0.02394527639410942,0.24905581901232984,0.24980692675678798,0.003006753072101187,300.6753072101187,0.6912567236099024,0.5337867583904397,
2024,31,frozen__ensemble__post_platt,frozen,ensemble,post_platt,253507,0.4861049201797189,0.4921356392168619,0.02394527639410942,0.24905581901232984,0.24980692675678798,0.003006753072101187,300.6753072101187,0.6912567236099024,0.5337867583904397,1.0
2024,32,frozen__ensemble__members_platt,frozen,ensemble,members_platt,253507,0.4861049201797189,0.4921356392168619,0.02394527639410942,0.24905581901232984,0.24980692675678798,0.003006753072101187,300.6753072101187,0.6912567236099024,0.5337867583904397,1.0
2024,33,frozen__linear__raw,frozen,linear,none,253507,0.4861049201797189,0.502513320445632,0.03081706598805539,0.2492725668030537,0.24980692675678798,0.002139091820518302,213.9091820518302,0.6916959199300147,0.5337867583904397,
2024,34,frozen__ensemble__raw_weighted,frozen,ensemble,none,253507,0.4861049201797189,0.502513320445632,0.03081706598805539,0.2492725668030537,0.24980692675678798,0.002139091820518302,213.9091820518302,0.6916959199300147,0.5337867583904397,1.0
2024,35,refit__hgb__affine_brier,refit,hgb,affine_brier,253507,0.4861049201797189,0.49621938620341255,0.006135026395945605,0.24945931069241994,0.24980692675678798,0.0013915389332116446,139.15389332116445,0.6920656282390822,0.5444404132830512,
2024,36,frozen__ensemble__raw_fixed_l90,frozen,ensemble,none,253507,0.4861049201797189,0.5043798915692994,0.0320477813274112,0.24949785798491206,0.24980692675678798,0.0012372305919956528,123.72305919956528,0.6921519811383187,0.5318525855215795,0.9
2024,37,refit__hgb__platt,refit,hgb,platt,253507,0.4861049201797189,0.49644241256809135,0.005529435723250015,0.24950493422268305,0.24980692675678798,0.0012089037643017164,120.89037643017164,0.6921569158907014,0.5444404132830512,
2024,38,frozen__hgb__isotonic,frozen,hgb,isotonic,253507,0.4861049201797189,0.49904152108884886,0.024945596807395658,0.2496341219105861,0.24980692675678798,0.0006917536212681652,69.17536212681652,0.6924618612030521,0.5203312107605559,
2024,39,frozen__ensemble__raw_fixed_l80,frozen,ensemble,none,253507,0.4861049201797189,0.506246462692967,0.034266863727442844,0.24979990627209792,0.24980692675678798,2.810364300620538e-05,2.810364300620538,0.6927654497673795,0.5295792221807648,0.8
2024,40,frozen__hgb__affine_brier,frozen,hgb,affine_brier,253507,0.4861049201797189,0.4998664869587784,0.010432744992538772,0.24996730812800352,0.24980692675678798,-0.0006420213134108455,0.0,0.6930821834333875,0.5186292865090016,
2024,41,frozen__hgb__platt,frozen,hgb,platt,253507,0.4861049201797189,0.4998571791246723,0.009726450350722983,0.24997106000025085,0.24980692675678798,-0.0006570404015364684,0.0,0.6930896211225737,0.5186292865090016,
2024,42,frozen__ensemble__raw_equal,frozen,ensemble,none,253507,0.4861049201797189,0.5118461760639694,0.04510459526124643,0.25116659376562134,0.24980692675678798,-0.005442871526765591,0.0,0.6955814015162014,0.5244203523921618,0.5
2024,43,frozen__hgb__logit_intercept,frozen,hgb,logit_intercept,253507,0.4861049201797189,0.49936700601370404,0.0704575993218705,0.25404053435091517,0.24980692675678798,-0.016947518826205377,0.0,0.7017572499599709,0.5186292865090016,
2024,44,frozen__hgb__raw,frozen,hgb,none,253507,0.4861049201797189,0.5211790316823067,0.06974152791883546,0.25497954836137854,0.24980692675678798,-0.02070647788572577,0.0,0.7039096792700904,0.5186292865090016,
